"Domaine","Table","Attribut","Type"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_regionfrance","id_region","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_regionfrance","region","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_tiers","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","a_actualiser","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","abrege_du_tiers","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","avances_de_reglement","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","code_d_identifiant_de_l_activite","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","code_externe","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","code_famille_tiers","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","code_tiers","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","commandes_non_livrees","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","commandes_non_factures","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","commentaire","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","compteur_en_cours","integer"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","date_de_creation","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","date_creation_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","date_de_derniere_affaire","date"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","date_dernier_calcul_en_cours","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","date_fin_validite","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","date_modification_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","email","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","encours_autorise","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","encours_a_venir","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","encours_en_retard","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","factures_non_reglees","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","factures_non_reglees_echues","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","fax","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","identifiant_de_l_etablissement","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","identifiantedi","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","libelle_famille_tiers","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","livraisons_non_facturees","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","minimum_de_commande","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","minimum_de_facture","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","montant_de_l_encours","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","numero_de_tvaintracommunautaire","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","pourcentage_d_acompte","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","pourcentage_d_escompte","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","raison_sociale","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","reglements_echus","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","reglements_non_echus","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","statut_comptable","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","site_internet","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","telephone","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","type_d_envoi_numerise_par_defaut","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","type_tiers","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_adresseprincipale","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_compteprincipal","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_conditionlivraison","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_conditionreglement","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_contactprincipal","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_creeparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_devise","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_langue","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_modelivraison","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_modereglement","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_modifieparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_naturetransaction","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_plancomptable","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_profiltiers","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_regimedeclaration","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_regimetva","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_tiers","id_semainetypecentrecharge","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_typecommande","id_typecommande","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_typecommande","affectation_auto_nouvelle_affaire","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_typecommande","code_type_commande","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_typecommande","date_creation_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_typecommande","date_fin_validite","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_typecommande","date_modification_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_typecommande","libelle_type_commande","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_typecommande","prevision_de_vente","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_typecommande","revue_declenchee_a_partir_de","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_typecommande","revue_de_commande_client","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_typecommande","id_creeparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_typecommande","id_modifieparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_typecommande","id_typeof","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_typecommande","sup_controle_au_spcb","text"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","id_uc","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","activite","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","confirmation_fermeture","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","date_creation_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","date_fin_validite","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","date_modification_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","domaine","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","etape","integer"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","etat","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","libelle_standard","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","liste_uc_forbidden","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","parametrable","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","type","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","url","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","id_creeparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","id_icone","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","id_modifieparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_uc","id_ucparentparametrage","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_unite","id_unite","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_unite","code_unite","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_unite","date_creation_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_unite","date_fin_validite","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_unite","date_modification_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_unite","libelle_unite","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_unite","nombre_de_decimales","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_unite","id_creeparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_unite","id_modifieparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","id_utilisateur","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","compte_actif","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","date_fin_validite","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","email","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","login","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","nom","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","prenom","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","titre","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","type_d_utilisateur","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","id_contact","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","id_employe","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","id_langue","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","id_modifieparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","id_pays","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_utilisateur","id_tiers","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_ville","id_ville","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_ville","code_postal","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_ville","date_creation_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_ville","date_fin_validite","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_ville","date_modification_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_ville","ville","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_ville","id_creeparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_ville","id_departement","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_ville","id_modifieparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","a_ville","id_pays","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_departement_region_france","region_id_region","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_departement_region_france","region_region","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_departement_region_france","id_departement","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_departement_region_france","departement","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_id_multisociete","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_code_identifiant_activite","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_capital_social","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_code_du_journal_des_achats","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_code_du_journal_des_avoirs_a_recevoir","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_code_du_journal_des_immobilisations","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_code_du_journal_des_notes_de_frais","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_code_du_journal_des_ventes","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_commentaire","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_date_creation_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_date_fin_validite","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_date_modification_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_forme_juridique","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_numero_tva_intracommunautaire","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_raison_sociale","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_texte_tva","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_id_creeparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_id_compteprincipal","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","societe_id_modifieparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","id_etablissement","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","date_creation_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","date_fin_validite","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","date_modification_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","nom","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","identifiant_etablissement","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","id_adresseprincipale","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","id_adresseprincipalefacturation","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","id_adresseprincipalelivraison","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","id_creeparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","id_lieustockageprincipal","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_etablissement","id_modifieparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","ville_id_ville","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","ville_code_postal","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","ville_date_creation_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","ville_date_fin_validite","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","ville_date_modification_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","ville_ville","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","ville_id_creeparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","ville_id_departement","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","ville_id_modifieparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","pays_id_pays","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","pays_code_pays","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","pays_libelle_pays","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","pays_date_creation_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","pays_date_fin_validite","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","pays_date_modification_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","pays_frais_accessoire","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","pays_pays_actif","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","pays_pays_cee","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","pays_zone_sepa","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","pays_id_creeparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","pays_id_modifieparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","etbl_id_etablissement","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","etbl_nom","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","societe_id_multisociete","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","societe_raison_sociale","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","id_adresse","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","commune","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","date_creation_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","date_fin_validite","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","date_modification_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","delai_acheminement","integer"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","destinataire","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","email","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","exemption_de_la_taxe_federale","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","exemption_de_la_taxe_provinciale","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","identifiant_edi","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","immeuble_residence","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","fax","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","n_et_nom_de_la_voie","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","numero_d_enregistrement_federal","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","numero_d_enregistrement_provincial","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","numero_d_exemption_taxe_federale","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","numero_exemption_taxe_provinciale","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","raison_sociale_du_tiers","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","statut_adresse_occasionnelle","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","telephone","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","id_creeparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","id_employe","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","id_juridiction","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","id_langue","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","id_lieustockage","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","id_modifieparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","axe_geographie","id_tiers","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","f_tauxdevise","id_tauxdevise","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","f_tauxdevise","cours_de_change","numeric"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","f_tauxdevise","date_creation_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","f_tauxdevise","date_fin_validite","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","f_tauxdevise","date_modification_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","f_tauxdevise","effectif_le","date"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","f_tauxdevise","taux_issu_d_un_document_commercial","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","f_tauxdevise","id_creeparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","f_tauxdevise","id_devise","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Entreprise","f_tauxdevise","id_modifieparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Finances","a_axeanalytique","id_axeanalytique","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Finances","a_axeanalytique","actif","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Finances","a_axeanalytique","code_axe_analytique","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Finances","a_axeanalytique","date_creation_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Finances","a_axeanalytique","date_fin_validite","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Finances","a_axeanalytique","date_modification_systeme","timestamp without time zone"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Finances","a_axeanalytique","libelle_axe_analytique","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Finances","a_axeanalytique","mode_de_repartition","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Finances","a_axeanalytique","id_creeparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Finances","a_axeanalytique","id_modifieparsysteme","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Finances","a_axeanalytique","id_unite","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Finances","a_clerepartition","id_clerepartition","character varying"
"TARRERIAS_TARRERIAS_BONJEAN_ET_CIE_Finances","a_clerepartition","code_cle_repartition","character varying"
